invoice_id,order_date,customer_id,customer_segment,region,sales_channel,category,product,quantity,unit_price,discount,revenue,profit
INV-14312,2024-11-30,CUST-0435,Consumer,Paphos,Online,Office Supplies,Desk Organizer,2,5.29,0.0,10.58,3.82
INV-14313,2024-11-30,CUST-0141,Enterprise,Paphos,Online,Office Supplies,Notebook,3,7.49,0.0,22.47,5.91
INV-14314,2024-11-30,CUST-0274,Consumer,Famagusta,Online,Home & Living,Storage Box,1,18.35,0.1,16.52,5.68
INV-14315,2024-11-30,CUST-0544,Consumer,Larnaca,Marketplace,Home & Living,Plant Pot,1,8.6,0.0,8.6,2.31
INV-14316,2024-11-30,CUST-0462,Consumer,Famagusta,Online,Electronics,Wireless Mouse,3,68.85,0.0,206.55,68.47
INV-14317,2024-11-30,CUST-0088,Consumer,Nicosia,Retail Store,Home & Living,Storage Box,2,23.47,0.0,46.94,15.44
INV-14318,2024-12-01,CUST-0266,Consumer,Nicosia,Online,Fitness,Water Bottle,1,24.42,0.1,21.98,7.73
INV-14319,2024-12-01,CUST-0279,Consumer,Nicosia,Marketplace,Home & Living,Desk Lamp,1,23.74,0.0,23.74,8.18
INV-14320,2024-12-01,CUST-0177,Small Business,Paphos,Online,Home & Living,Plant Pot,2,25.3,0.1,45.54,17.68
INV-14321,2024-12-01,CUST-0128,Small Business,Larnaca,Retail Store,Fitness,Water Bottle,1,22.93,0.0,22.93,8.12
INV-14322,2024-12-01,CUST-0338,Consumer,Nicosia,Retail Store,Office Supplies,Desk Organizer,1,10.34,0.0,10.34,3.0
INV-14323,2024-12-01,CUST-0446,Consumer,Paphos,Retail Store,Home & Living,Plant Pot,2,20.32,0.0,40.64,13.26
INV-14324,2024-12-01,CUST-0069,Consumer,Nicosia,Online,Office Supplies,Folders,3,12.72,0.05,36.25,15.22
INV-14325,2024-12-01,CUST-0327,Small Business,Nicosia,Retail Store,Electronics,USB-C Hub,1,46.07,0.05,43.77,13.24
INV-14326,2024-12-02,CUST-0167,Consumer,Paphos,Retail Store,Office Supplies,Notebook,2,9.88,0.0,19.76,6.87
INV-14327,2024-12-02,CUST-0048,Small Business,Larnaca,Retail Store,Fitness,Skipping Rope,3,26.09,0.0,78.27,23.49
INV-14328,2024-12-02,CUST-0291,Consumer,Limassol,Marketplace,Electronics,Monitor Stand,1,58.91,0.05,55.96,15.17
INV-14329,2024-12-02,CUST-0278,Consumer,Famagusta,Retail Store,Office Supplies,Printer Paper,3,10.62,0.15,27.08,9.82
INV-14330,2024-12-02,CUST-0296,Small Business,Nicosia,Online,Home & Living,Cushion,1,24.17,0.0,24.17,8.03
INV-14331,2024-12-02,CUST-0207,Consumer,Nicosia,Online,Home & Living,Storage Box,2,19.03,0.05,36.16,11.39
INV-14332,2024-12-02,CUST-0504,Small Business,Paphos,Retail Store,Electronics,Webcam,1,50.11,0.05,47.6,16.88
INV-14333,2024-12-02,CUST-0388,Small Business,Nicosia,Online,Electronics,Keyboard,1,44.78,0.0,44.78,11.04
INV-14334,2024-12-02,CUST-0134,Consumer,Nicosia,Online,Electronics,Monitor Stand,1,39.31,0.15,33.41,11.23
INV-14335,2024-12-02,CUST-0039,Enterprise,Paphos,Marketplace,Home & Living,Desk Lamp,2,15.24,0.05,28.96,9.61
INV-14336,2024-12-02,CUST-0500,Enterprise,Nicosia,Marketplace,Electronics,Webcam,3,54.84,0.1,148.07,30.59
INV-14337,2024-12-02,CUST-0261,Consumer,Nicosia,Online,Office Supplies,Printer Paper,4,9.41,0.0,37.64,13.24
INV-14338,2024-12-02,CUST-0469,Consumer,Famagusta,Marketplace,Home & Living,Desk Lamp,1,32.35,0.0,32.35,9.31
INV-14339,2024-12-02,CUST-0529,Enterprise,Paphos,Retail Store,Office Supplies,Desk Organizer,2,11.27,0.15,19.16,7.07
INV-14340,2024-12-02,CUST-0495,Consumer,Famagusta,Online,Fitness,Water Bottle,3,15.25,0.2,36.6,10.99
INV-14341,2024-12-02,CUST-0124,Consumer,Limassol,Online,Electronics,Monitor Stand,1,34.53,0.05,32.8,10.45
INV-14342,2024-12-02,CUST-0032,Consumer,Limassol,Online,Office Supplies,Pen Set,4,10.06,0.05,38.23,16.95
INV-14343,2024-12-02,CUST-0419,Consumer,Limassol,Retail Store,Office Supplies,Pen Set,5,7.73,0.05,36.72,13.21
INV-14344,2024-12-02,CUST-0209,Small Business,Nicosia,Online,Electronics,Wireless Mouse,3,23.61,0.05,67.29,20.81
INV-14345,2024-12-02,CUST-0315,Consumer,Larnaca,Online,Office Supplies,Folders,2,9.84,0.0,19.68,8.29
INV-14346,2024-12-02,CUST-0015,Small Business,Nicosia,Online,Home & Living,Cushion,2,33.54,0.0,67.08,22.44
INV-14347,2024-12-02,CUST-0022,Consumer,Nicosia,Retail Store,Fitness,Foam Roller,3,21.5,0.0,64.5,23.62
INV-14348,2024-12-02,CUST-0427,Consumer,Limassol,Online,Home & Living,Plant Pot,2,18.9,0.15,32.13,10.71
INV-14349,2024-12-02,CUST-0038,Consumer,Larnaca,Marketplace,Home & Living,Plant Pot,3,23.72,0.05,67.6,16.97
INV-14350,2024-12-02,CUST-0280,Consumer,Limassol,Marketplace,Home & Living,Desk Lamp,1,25.58,0.05,24.3,7.03
INV-14351,2024-12-02,CUST-0420,Consumer,Limassol,Online,Electronics,Monitor Stand,1,42.54,0.15,36.16,11.82
INV-14352,2024-12-03,CUST-0276,Small Business,Limassol,Marketplace,Office Supplies,Printer Paper,2,8.53,0.1,15.35,6.32
INV-14353,2024-12-03,CUST-0283,Consumer,Nicosia,Retail Store,Electronics,Monitor Stand,1,37.08,0.0,37.08,11.51
INV-14354,2024-12-03,CUST-0511,Consumer,Limassol,Online,Electronics,Keyboard,2,42.96,0.0,85.92,26.33
INV-14355,2024-12-03,CUST-0153,Consumer,Nicosia,Online,Electronics,Wireless Mouse,2,49.39,0.0,98.78,28.58
INV-14356,2024-12-03,CUST-0222,Consumer,Limassol,Marketplace,Electronics,Keyboard,1,19.14,0.0,19.14,5.97
INV-14357,2024-12-03,CUST-0454,Consumer,Limassol,Marketplace,Home & Living,Wall Clock,3,15.52,0.0,46.56,12.78
INV-14358,2024-12-03,CUST-0265,Small Business,Famagusta,Retail Store,Office Supplies,Notebook,3,5.79,0.1,15.63,6.98
INV-14359,2024-12-03,CUST-0151,Consumer,Nicosia,Online,Office Supplies,Printer Paper,3,12.52,0.05,35.68,13.56
INV-14360,2024-12-03,CUST-0205,Consumer,Larnaca,Online,Office Supplies,Printer Paper,4,6.89,0.05,26.18,7.94
INV-14361,2024-12-03,CUST-0215,Small Business,Famagusta,Online,Home & Living,Cushion,1,20.53,0.0,20.53,6.45
INV-14362,2024-12-03,CUST-0445,Consumer,Larnaca,Online,Fitness,Foam Roller,3,25.0,0.0,75.0,21.56
INV-14363,2024-12-03,CUST-0164,Small Business,Nicosia,Marketplace,Fitness,Resistance Bands,1,16.38,0.1,14.74,5.11
INV-14364,2024-12-03,CUST-0225,Small Business,Limassol,Marketplace,Home & Living,Storage Box,2,12.53,0.05,23.81,8.9
INV-14365,2024-12-04,CUST-0235,Consumer,Larnaca,Online,Office Supplies,Desk Organizer,3,4.4,0.1,11.88,4.16
INV-14366,2024-12-04,CUST-0213,Consumer,Nicosia,Retail Store,Home & Living,Desk Lamp,3,25.67,0.0,77.01,28.52
INV-14367,2024-12-04,CUST-0239,Consumer,Larnaca,Online,Fitness,Resistance Bands,4,16.69,0.15,56.75,20.31
INV-14368,2024-12-04,CUST-0216,Small Business,Larnaca,Retail Store,Office Supplies,Notebook,3,8.91,0.05,25.39,9.56
INV-14369,2024-12-04,CUST-0013,Small Business,Nicosia,Retail Store,Electronics,Wireless Mouse,1,59.27,0.0,59.27,11.28
INV-14370,2024-12-04,CUST-0381,Consumer,Larnaca,Marketplace,Office Supplies,Notebook,2,8.48,0.1,15.26,6.58
INV-14371,2024-12-04,CUST-0017,Consumer,Limassol,Online,Home & Living,Desk Lamp,1,14.51,0.15,12.33,4.36
INV-14372,2024-12-04,CUST-0310,Consumer,Nicosia,Marketplace,Home & Living,Plant Pot,4,11.06,0.1,39.82,14.09
INV-14373,2024-12-04,CUST-0228,Consumer,Limassol,Retail Store,Home & Living,Desk Lamp,2,19.0,0.0,38.0,11.58
INV-14374,2024-12-04,CUST-0462,Small Business,Nicosia,Online,Home & Living,Plant Pot,4,24.44,0.0,97.76,31.33
INV-14375,2024-12-04,CUST-0270,Consumer,Limassol,Retail Store,Fitness,Skipping Rope,1,15.14,0.1,13.63,6.05
INV-14376,2024-12-04,CUST-0468,Consumer,Nicosia,Marketplace,Office Supplies,Folders,2,11.59,0.05,22.02,7.04
INV-14377,2024-12-04,CUST-0382,Consumer,Paphos,Retail Store,Home & Living,Cushion,2,16.24,0.0,32.48,15.87
INV-14378,2024-12-04,CUST-0431,Small Business,Limassol,Retail Store,Office Supplies,Folders,3,4.74,0.2,11.38,4.63
INV-14379,2024-12-04,CUST-0012,Consumer,Larnaca,Retail Store,Home & Living,Desk Lamp,2,19.19,0.0,38.38,12.86
INV-14380,2024-12-04,CUST-0469,Consumer,Limassol,Retail Store,Electronics,Webcam,3,55.19,0.0,165.57,55.72
INV-14381,2024-12-04,CUST-0545,Small Business,Limassol,Marketplace,Office Supplies,Printer Paper,1,7.88,0.0,7.88,3.15
INV-14382,2024-12-04,CUST-0001,Small Business,Limassol,Retail Store,Office Supplies,Folders,5,11.58,0.0,57.9,23.06
INV-14383,2024-12-04,CUST-0106,Consumer,Nicosia,Retail Store,Office Supplies,Desk Organizer,2,10.16,0.0,20.32,9.94
INV-14384,2024-12-04,CUST-0425,Consumer,Nicosia,Retail Store,Electronics,Monitor Stand,1,47.84,0.0,47.84,19.62
INV-14385,2024-12-04,CUST-0357,Consumer,Limassol,Retail Store,Home & Living,Cushion,4,22.16,0.0,88.64,26.6
INV-14386,2024-12-04,CUST-0204,Consumer,Limassol,Retail Store,Home & Living,Plant Pot,2,26.78,0.0,53.56,18.51
INV-14387,2024-12-05,CUST-0094,Small Business,Nicosia,Online,Office Supplies,Printer Paper,2,9.71,0.0,19.42,9.09
INV-14388,2024-12-05,CUST-0172,Consumer,Famagusta,Online,Office Supplies,Printer Paper,5,7.12,0.0,35.6,15.4
INV-14389,2024-12-05,CUST-0210,Consumer,Nicosia,Retail Store,Electronics,Monitor Stand,3,65.85,0.0,197.55,73.1
INV-14390,2024-12-05,CUST-0401,Consumer,Limassol,Retail Store,Electronics,USB-C Hub,1,15.12,0.0,15.12,3.67
INV-14391,2024-12-05,CUST-0442,Consumer,Nicosia,Online,Office Supplies,Notebook,1,14.79,0.0,14.79,5.54
INV-14392,2024-12-05,CUST-0158,Small Business,Larnaca,Online,Fitness,Yoga Mat,1,24.69,0.0,24.69,8.57
INV-14393,2024-12-05,CUST-0203,Consumer,Larnaca,Retail Store,Office Supplies,Printer Paper,1,12.75,0.05,12.11,5.39
INV-14394,2024-12-05,CUST-0442,Consumer,Limassol,Marketplace,Electronics,Webcam,1,33.9,0.1,30.51,7.95
INV-14395,2024-12-05,CUST-0425,Consumer,Larnaca,Retail Store,Home & Living,Cushion,2,24.89,0.0,49.78,16.11
INV-14396,2024-12-05,CUST-0359,Consumer,Larnaca,Retail Store,Fitness,Water Bottle,3,19.55,0.1,52.78,23.26
INV-14397,2024-12-05,CUST-0262,Small Business,Limassol,Marketplace,Home & Living,Wall Clock,2,24.45,0.15,41.56,16.8
INV-14398,2024-12-05,CUST-0334,Small Business,Limassol,Retail Store,Home & Living,Storage Box,3,13.7,0.0,41.1,14.42
INV-14399,2024-12-05,CUST-0090,Consumer,Larnaca,Online,Fitness,Yoga Mat,2,24.8,0.05,47.12,13.74
INV-14400,2024-12-05,CUST-0515,Consumer,Larnaca,Online,Electronics,USB-C Hub,2,31.1,0.0,62.2,22.47
INV-14401,2024-12-05,CUST-0413,Consumer,Paphos,Online,Electronics,Keyboard,1,54.34,0.05,51.62,15.12
INV-14402,2024-12-05,CUST-0154,Consumer,Nicosia,Online,Home & Living,Cushion,1,29.69,0.0,29.69,9.39
INV-14403,2024-12-05,CUST-0403,Consumer,Larnaca,Marketplace,Electronics,Webcam,1,68.24,0.1,61.42,11.88
INV-14404,2024-12-05,CUST-0238,Small Business,Nicosia,Online,Fitness,Resistance Bands,1,20.51,0.0,20.51,5.72
INV-14405,2024-12-05,CUST-0105,Consumer,Nicosia,Marketplace,Electronics,Webcam,3,56.67,0.1,153.01,50.04
INV-14406,2024-12-05,CUST-0047,Consumer,Limassol,Online,Electronics,Keyboard,1,37.8,0.0,37.8,9.99
INV-14407,2024-12-06,CUST-0307,Consumer,Larnaca,Online,Fitness,Foam Roller,4,10.07,0.05,38.27,14.46
INV-14408,2024-12-06,CUST-0126,Consumer,Limassol,Online,Office Supplies,Printer Paper,5,9.76,0.05,46.36,20.38
INV-14409,2024-12-06,CUST-0046,Small Business,Nicosia,Online,Fitness,Foam Roller,1,20.39,0.2,16.31,6.0
INV-14410,2024-12-06,CUST-0360,Consumer,Paphos,Online,Office Supplies,Folders,3,9.74,0.05,27.76,10.84
INV-14411,2024-12-06,CUST-0046,Consumer,Larnaca,Retail Store,Electronics,Webcam,1,60.71,0.0,60.71,15.05
INV-14412,2024-12-06,CUST-0382,Consumer,Nicosia,Retail Store,Home & Living,Desk Lamp,2,4.78,0.0,9.56,3.18
INV-14413,2024-12-06,CUST-0324,Consumer,Nicosia,Marketplace,Electronics,Monitor Stand,3,76.8,0.1,207.36,73.28
INV-14414,2024-12-06,CUST-0198,Small Business,Nicosia,Online,Home & Living,Desk Lamp,1,22.39,0.1,20.15,6.25
INV-14415,2024-12-06,CUST-0477,Small Business,Nicosia,Marketplace,Office Supplies,Notebook,2,10.46,0.0,20.92,6.92
INV-14416,2024-12-06,CUST-0093,Small Business,Limassol,Online,Electronics,USB-C Hub,1,50.47,0.05,47.95,16.38
INV-14417,2024-12-06,CUST-0383,Consumer,Nicosia,Marketplace,Home & Living,Cushion,2,19.67,0.0,39.34,11.18
INV-14418,2024-12-06,CUST-0228,Small Business,Limassol,Retail Store,Electronics,Wireless Mouse,1,42.61,0.1,38.35,13.05
INV-14419,2024-12-06,CUST-0505,Small Business,Limassol,Retail Store,Electronics,Webcam,1,53.23,0.0,53.23,14.87
INV-14420,2024-12-06,CUST-0209,Consumer,Larnaca,Retail Store,Office Supplies,Notebook,3,11.22,0.1,30.29,10.02
INV-14421,2024-12-06,CUST-0375,Small Business,Paphos,Marketplace,Home & Living,Cushion,1,34.47,0.0,34.47,12.24
INV-14422,2024-12-06,CUST-0226,Enterprise,Larnaca,Online,Fitness,Yoga Mat,2,26.02,0.0,52.04,17.74
INV-14423,2024-12-06,CUST-0044,Enterprise,Nicosia,Online,Office Supplies,Pen Set,4,6.05,0.05,22.99,8.6
INV-14424,2024-12-06,CUST-0219,Enterprise,Nicosia,Online,Fitness,Water Bottle,1,13.89,0.0,13.89,4.69
INV-14425,2024-12-06,CUST-0159,Consumer,Limassol,Retail Store,Home & Living,Plant Pot,1,21.14,0.1,19.03,5.53
INV-14426,2024-12-06,CUST-0186,Small Business,Limassol,Online,Office Supplies,Notebook,1,6.83,0.15,5.81,1.63
INV-14427,2024-12-06,CUST-0398,Small Business,Larnaca,Retail Store,Home & Living,Storage Box,1,25.61,0.05,24.33,8.32
INV-14428,2024-12-06,CUST-0113,Consumer,Limassol,Retail Store,Home & Living,Desk Lamp,1,35.87,0.0,35.87,15.32
INV-14429,2024-12-06,CUST-0135,Consumer,Limassol,Marketplace,Electronics,Wireless Mouse,1,34.68,0.15,29.48,9.97
INV-14430,2024-12-07,CUST-0227,Consumer,Paphos,Retail Store,Home & Living,Storage Box,4,16.61,0.0,66.44,20.5
INV-14431,2024-12-07,CUST-0139,Small Business,Larnaca,Retail Store,Office Supplies,Desk Organizer,1,4.95,0.0,4.95,2.17
INV-14432,2024-12-07,CUST-0441,Consumer,Nicosia,Online,Home & Living,Storage Box,4,13.16,0.05,50.01,18.6
INV-14433,2024-12-07,CUST-0397,Small Business,Famagusta,Marketplace,Home & Living,Cushion,3,35.81,0.05,102.06,30.64
INV-14434,2024-12-07,CUST-0032,Consumer,Paphos,Online,Electronics,Monitor Stand,1,31.21,0.0,31.21,7.97
INV-14435,2024-12-07,CUST-0007,Small Business,Larnaca,Marketplace,Office Supplies,Pen Set,4,9.93,0.05,37.73,16.66
INV-14436,2024-12-07,CUST-0014,Small Business,Larnaca,Marketplace,Electronics,USB-C Hub,1,35.65,0.0,35.65,9.84
INV-14437,2024-12-07,CUST-0512,Small Business,Paphos,Marketplace,Home & Living,Plant Pot,4,21.25,0.15,72.25,27.71
INV-14438,2024-12-07,CUST-0270,Consumer,Paphos,Online,Office Supplies,Folders,2,10.04,0.0,20.08,8.35
INV-14439,2024-12-07,CUST-0341,Small Business,Paphos,Online,Fitness,Yoga Mat,1,16.55,0.1,14.9,4.67
INV-14440,2024-12-07,CUST-0269,Enterprise,Limassol,Online,Fitness,Yoga Mat,1,22.06,0.0,22.06,10.14
INV-14441,2024-12-07,CUST-0357,Consumer,Nicosia,Retail Store,Electronics,Webcam,1,53.65,0.05,50.97,16.7
INV-14442,2024-12-08,CUST-0147,Consumer,Nicosia,Marketplace,Office Supplies,Desk Organizer,4,12.89,0.05,48.98,20.19
INV-14443,2024-12-08,CUST-0454,Small Business,Larnaca,Online,Home & Living,Wall Clock,4,16.89,0.15,57.43,21.59
INV-14444,2024-12-08,CUST-0416,Consumer,Larnaca,Retail Store,Office Supplies,Pen Set,3,5.18,0.1,13.99,5.48
INV-14445,2024-12-08,CUST-0293,Consumer,Paphos,Online,Home & Living,Cushion,4,15.93,0.05,60.53,18.27
INV-14446,2024-12-08,CUST-0385,Consumer,Nicosia,Marketplace,Electronics,Monitor Stand,1,47.47,0.15,40.35,12.35
INV-14447,2024-12-08,CUST-0133,Small Business,Nicosia,Retail Store,Office Supplies,Notebook,1,10.31,0.05,9.79,3.58
INV-14448,2024-12-08,CUST-0409,Consumer,Nicosia,Retail Store,Electronics,Monitor Stand,2,46.36,0.0,92.72,26.13
INV-14449,2024-12-08,CUST-0410,Small Business,Larnaca,Online,Home & Living,Wall Clock,3,26.46,0.15,67.47,22.96
INV-14450,2024-12-08,CUST-0388,Consumer,Limassol,Online,Electronics,Monitor Stand,1,40.21,0.0,40.21,14.75
INV-14451,2024-12-08,CUST-0373,Consumer,Paphos,Online,Electronics,Monitor Stand,3,41.52,0.1,112.1,26.19
INV-14452,2024-12-08,CUST-0152,Consumer,Nicosia,Retail Store,Electronics,Keyboard,2,40.64,0.0,81.28,26.71
INV-14453,2024-12-08,CUST-0035,Consumer,Nicosia,Marketplace,Fitness,Water Bottle,1,13.12,0.0,13.12,5.36
INV-14454,2024-12-08,CUST-0065,Consumer,Paphos,Online,Office Supplies,Folders,6,6.12,0.0,36.72,14.2
INV-14455,2024-12-08,CUST-0234,Consumer,Limassol,Online,Office Supplies,Notebook,3,14.05,0.0,42.15,15.3
INV-14456,2024-12-08,CUST-0424,Consumer,Larnaca,Retail Store,Home & Living,Storage Box,3,10.88,0.0,32.64,12.47
INV-14457,2024-12-08,CUST-0130,Consumer,Nicosia,Retail Store,Home & Living,Cushion,2,14.28,0.1,25.7,8.2
INV-14458,2024-12-08,CUST-0278,Enterprise,Larnaca,Marketplace,Home & Living,Desk Lamp,2,20.4,0.15,34.68,11.96
INV-14459,2024-12-09,CUST-0077,Consumer,Larnaca,Retail Store,Fitness,Resistance Bands,3,13.99,0.0,41.97,17.93
INV-14460,2024-12-09,CUST-0202,Consumer,Famagusta,Retail Store,Office Supplies,Folders,4,7.58,0.1,27.29,12.7
INV-14461,2024-12-09,CUST-0312,Small Business,Larnaca,Retail Store,Home & Living,Plant Pot,1,23.19,0.0,23.19,8.73
INV-14462,2024-12-09,CUST-0223,Consumer,Limassol,Retail Store,Office Supplies,Notebook,2,14.27,0.05,27.11,11.35
INV-14463,2024-12-09,CUST-0044,Consumer,Nicosia,Online,Fitness,Skipping Rope,1,25.16,0.1,22.64,7.33
INV-14464,2024-12-09,CUST-0475,Consumer,Paphos,Online,Electronics,Keyboard,1,43.18,0.05,41.02,13.37
INV-14465,2024-12-09,CUST-0485,Consumer,Paphos,Retail Store,Home & Living,Plant Pot,2,22.33,0.0,44.66,13.3
INV-14466,2024-12-09,CUST-0308,Small Business,Paphos,Online,Office Supplies,Desk Organizer,2,10.38,0.05,19.72,6.41
INV-14467,2024-12-09,CUST-0153,Consumer,Nicosia,Retail Store,Fitness,Resistance Bands,4,20.95,0.0,83.8,32.5
INV-14468,2024-12-09,CUST-0070,Consumer,Nicosia,Online,Office Supplies,Pen Set,5,14.39,0.15,61.16,26.81
INV-14469,2024-12-09,CUST-0256,Consumer,Larnaca,Retail Store,Fitness,Skipping Rope,1,14.36,0.0,14.36,5.47
INV-14470,2024-12-09,CUST-0163,Enterprise,Larnaca,Online,Electronics,Webcam,2,51.87,0.0,103.74,28.96
INV-14471,2024-12-09,CUST-0046,Consumer,Limassol,Online,Office Supplies,Printer Paper,1,9.88,0.05,9.39,3.48
INV-14472,2024-12-09,CUST-0458,Small Business,Nicosia,Retail Store,Electronics,Monitor Stand,1,55.41,0.0,55.41,13.15
INV-14473,2024-12-09,CUST-0221,Consumer,Larnaca,Online,Home & Living,Desk Lamp,1,15.22,0.1,13.7,5.88
INV-14474,2024-12-09,CUST-0140,Small Business,Larnaca,Online,Electronics,USB-C Hub,1,40.33,0.0,40.33,11.88
INV-14475,2024-12-09,CUST-0085,Small Business,Limassol,Online,Office Supplies,Notebook,5,14.44,0.0,72.2,23.13
INV-14476,2024-12-10,CUST-0397,Consumer,Nicosia,Marketplace,Fitness,Resistance Bands,1,26.2,0.0,26.2,8.77
INV-14477,2024-12-10,CUST-0314,Consumer,Nicosia,Retail Store,Fitness,Water Bottle,3,15.15,0.0,45.45,17.61
INV-14478,2024-12-10,CUST-0491,Consumer,Famagusta,Online,Electronics,USB-C Hub,1,48.16,0.0,48.16,15.4
INV-14479,2024-12-10,CUST-0462,Small Business,Nicosia,Marketplace,Office Supplies,Desk Organizer,6,12.97,0.0,77.82,32.43
INV-14480,2024-12-10,CUST-0211,Small Business,Limassol,Online,Electronics,Webcam,1,48.01,0.1,43.21,13.58
INV-14481,2024-12-10,CUST-0365,Consumer,Nicosia,Retail Store,Office Supplies,Desk Organizer,2,10.78,0.1,19.4,5.36
INV-14482,2024-12-10,CUST-0488,Consumer,Larnaca,Retail Store,Home & Living,Desk Lamp,4,27.79,0.05,105.6,40.36
INV-14483,2024-12-10,CUST-0262,Consumer,Nicosia,Retail Store,Office Supplies,Pen Set,4,8.93,0.0,35.72,14.16
INV-14484,2024-12-10,CUST-0047,Consumer,Limassol,Retail Store,Electronics,Keyboard,3,68.21,0.15,173.94,44.65
INV-14485,2024-12-10,CUST-0330,Small Business,Nicosia,Online,Office Supplies,Notebook,2,8.52,0.0,17.04,7.29
INV-14486,2024-12-10,CUST-0320,Small Business,Nicosia,Online,Office Supplies,Printer Paper,2,8.48,0.1,15.26,6.39
INV-14487,2024-12-10,CUST-0471,Consumer,Nicosia,Online,Fitness,Skipping Rope,3,18.38,0.0,55.14,19.56
INV-14488,2024-12-10,CUST-0421,Consumer,Nicosia,Online,Fitness,Water Bottle,1,21.22,0.1,19.1,6.46
INV-14489,2024-12-10,CUST-0387,Enterprise,Limassol,Online,Fitness,Water Bottle,1,17.79,0.2,14.23,4.99
INV-14490,2024-12-11,CUST-0131,Enterprise,Paphos,Online,Office Supplies,Folders,6,5.74,0.0,34.44,10.47
INV-14491,2024-12-11,CUST-0169,Small Business,Paphos,Retail Store,Home & Living,Storage Box,1,18.48,0.05,17.56,4.87
INV-14492,2024-12-11,CUST-0211,Small Business,Nicosia,Online,Home & Living,Plant Pot,1,23.53,0.0,23.53,8.16
INV-14493,2024-12-11,CUST-0442,Consumer,Larnaca,Online,Office Supplies,Desk Organizer,3,10.93,0.05,31.15,15.62
INV-14494,2024-12-11,CUST-0034,Enterprise,Paphos,Online,Home & Living,Desk Lamp,2,20.05,0.15,34.08,12.19
INV-14495,2024-12-11,CUST-0271,Consumer,Nicosia,Online,Electronics,Keyboard,1,35.56,0.0,35.56,8.32
INV-14496,2024-12-11,CUST-0534,Consumer,Limassol,Marketplace,Office Supplies,Desk Organizer,1,11.81,0.05,11.22,3.41
INV-14497,2024-12-11,CUST-0122,Consumer,Limassol,Online,Fitness,Foam Roller,3,15.4,0.0,46.2,10.68
INV-14498,2024-12-11,CUST-0020,Consumer,Limassol,Retail Store,Electronics,Keyboard,1,51.33,0.0,51.33,15.11
INV-14499,2024-12-11,CUST-0098,Enterprise,Paphos,Online,Home & Living,Storage Box,4,32.7,0.0,130.8,38.8
INV-14500,2024-12-11,CUST-0382,Small Business,Limassol,Marketplace,Electronics,USB-C Hub,1,25.78,0.05,24.49,4.32
INV-14501,2024-12-11,CUST-0107,Small Business,Larnaca,Retail Store,Office Supplies,Notebook,2,9.26,0.0,18.52,8.05
INV-14502,2024-12-11,CUST-0182,Consumer,Paphos,Online,Fitness,Resistance Bands,1,21.0,0.05,19.95,5.64
INV-14503,2024-12-11,CUST-0370,Consumer,Limassol,Retail Store,Electronics,Webcam,1,59.74,0.1,53.77,12.39
INV-14504,2024-12-11,CUST-0075,Consumer,Paphos,Online,Electronics,Keyboard,1,24.24,0.05,23.03,9.02
INV-14505,2024-12-11,CUST-0305,Consumer,Nicosia,Retail Store,Office Supplies,Folders,3,10.27,0.0,30.81,11.57
INV-14506,2024-12-11,CUST-0502,Consumer,Nicosia,Retail Store,Home & Living,Storage Box,4,15.95,0.1,57.42,23.18
INV-14507,2024-12-11,CUST-0109,Consumer,Nicosia,Online,Office Supplies,Notebook,1,2.5,0.0,2.5,0.95
INV-14508,2024-12-11,CUST-0258,Consumer,Nicosia,Online,Electronics,Wireless Mouse,1,41.32,0.05,39.25,13.2
INV-14509,2024-12-11,CUST-0003,Consumer,Nicosia,Retail Store,Office Supplies,Notebook,3,5.39,0.15,13.74,6.68
INV-14510,2024-12-11,CUST-0257,Small Business,Nicosia,Marketplace,Electronics,Monitor Stand,1,58.32,0.1,52.49,13.14
INV-14511,2024-12-11,CUST-0092,Small Business,Nicosia,Retail Store,Home & Living,Desk Lamp,3,37.79,0.0,113.37,32.14
INV-14512,2024-12-11,CUST-0391,Consumer,Limassol,Marketplace,Fitness,Resistance Bands,3,24.36,0.0,73.08,30.14
INV-14513,2024-12-11,CUST-0122,Consumer,Nicosia,Online,Office Supplies,Printer Paper,2,6.19,0.0,12.38,5.69
INV-14514,2024-12-11,CUST-0178,Consumer,Limassol,Online,Office Supplies,Pen Set,4,6.99,0.0,27.96,9.95
INV-14515,2024-12-12,CUST-0274,Consumer,Limassol,Online,Electronics,Monitor Stand,2,42.03,0.15,71.45,23.14
INV-14516,2024-12-12,CUST-0371,Consumer,Nicosia,Marketplace,Home & Living,Plant Pot,1,16.65,0.15,14.15,5.15
INV-14517,2024-12-12,CUST-0122,Consumer,Nicosia,Marketplace,Electronics,Keyboard,2,59.9,0.0,119.8,42.82
INV-14518,2024-12-12,CUST-0211,Consumer,Nicosia,Marketplace,Office Supplies,Folders,2,10.29,0.05,19.55,8.78
INV-14519,2024-12-12,CUST-0349,Consumer,Nicosia,Marketplace,Office Supplies,Printer Paper,5,11.66,0.0,58.3,20.94
